class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
Tadasana,0.510393202,0.239808813,-0.285213172,0.999178648,0.517697275,0.228906065,-0.266808718,0.998670697,0.522479117,0.229117796,-0.266878903,0.998555779,0.527224958,0.229465023,-0.267010331,0.998928666,0.504297435,0.231153235,-0.265046358,0.99868691,0.500127435,0.233081862,-0.265065163,0.99840945,0.495959669,0.235055611,-0.265143782,0.998793662,0.536704957,0.239503115,-0.143084034,0.998367429,0.49325496,0.246874988,-0.134478822,0.997953653,0.52177155,0.253953874,-0.237079814,0.998301566,0.503690243,0.255766958,-0.234774426,0.99795109,0.582589984,0.338765204,-0.05894839,0.997768104,0.45917958,0.343060374,-0.046764873,0.995803237,0.602859795,0.461488336,0.001768976,0.902318895,0.435263544,0.463076949,0.004939574,0.750484526,0.602154374,0.556551576,-0.08801014,0.670359254,0.437044919,0.546416104,-0.081152096,0.470046818,0.603723764,0.594872355,-0.115162551,0.563017845,0.43538776,0.589624703,-0.107129619,0.397596776,0.596776783,0.595028222,-0.161612749,0.562765658,0.442414701,0.586909413,-0.153918386,0.398522228,0.592745185,0.581825078,-0.106663406,0.554633617,0.444987059,0.56935519,-0.10143365,0.403060317,0.559631586,0.575629413,-0.001705913,0.997642219,0.481128156,0.5779652,0.001728301,0.997740269,0.552002549,0.792047262,-0.031829126,0.945954025,0.486117125,0.784560978,-0.016041085,0.933728516,0.544376731,0.967657387,0.093618803,0.912132323,0.497676373,0.964935303,0.109868512,0.884193122,0.539280295,0.979624093,0.095102251,0.529037714,0.503679037,0.977490187,0.112503842,0.504856408,0.55071491,1.040672302,-0.076677129,0.84330821,0.490431696,1.037177205,-0.043122746,0.828036368
Tadasana,0.51040113,0.239147052,-0.220466375,0.999124825,0.517538428,0.227972597,-0.199252695,0.998507977,0.522239685,0.228143066,-0.199381322,0.998415351,0.526920676,0.228479594,-0.19955416,0.998820066,0.504356146,0.230385795,-0.2004143,0.998536468,0.500167251,0.232445627,-0.200416833,0.998257518,0.496032804,0.234563142,-0.20046322,0.998658359,0.536324024,0.238821834,-0.07412789,0.998144984,0.493271351,0.246668398,-0.077960968,0.997706354,0.521760404,0.253330022,-0.17330423,0.998319566,0.503935933,0.255398065,-0.174025506,0.997946978,0.582228124,0.33877328,0.006883856,0.997936666,0.459320009,0.344053477,-0.008839397,0.996100187,0.607576728,0.45757544,0.060554765,0.90083164,0.434150785,0.463955015,0.041859988,0.750395715,0.613316238,0.537155747,-0.046639942,0.663187563,0.437212408,0.53897959,-0.052555244,0.454977512,0.615269125,0.568771422,-0.080999181,0.556828082,0.435653359,0.568895578,-0.085552,0.384421229,0.614144862,0.565502107,-0.117363848,0.558400035,0.443464607,0.563061118,-0.123898923,0.386089861,0.609048247,0.554985881,-0.064054109,0.548647583,0.445225328,0.550758898,-0.071123168,0.39043358,0.557077706,0.577568829,0.001950458,0.997487962,0.480608314,0.578280032,-0.001847732,0.99755758,0.551338077,0.794977129,-0.036473345,0.943359554,0.485647023,0.785321474,-0.044076316,0.932219684,0.544053793,0.968123853,0.0870241,0.909996867,0.497802496,0.965259492,0.089305043,0.879504144,0.539075077,0.981090367,0.088266857,0.523432136,0.504159749,0.977573931,0.092897013,0.493725121,0.552276731,1.043958306,-0.087492287,0.838705838,0.492822826,1.042183638,-0.0663554,0.82131052
Tadasana,0.510887384,0.241881236,-0.220546693,0.998772264,0.51715076,0.229648039,-0.203750208,0.997932494,0.520717978,0.229756728,-0.203826874,0.99778384,0.524051547,0.229946658,-0.20405826,0.998280883,0.506212652,0.231822282,-0.204973385,0.998060405,0.503225625,0.233594358,-0.205001637,0.997790039,0.500304282,0.235425457,-0.205035523,0.998312175,0.531510413,0.239569157,-0.096159808,0.997685552,0.499503762,0.246686637,-0.099986844,0.997353435,0.520990312,0.256353021,-0.176414758,0.997963071,0.506559432,0.258455217,-0.177824393,0.99748081,0.577949643,0.338695347,0.003345251,0.997308791,0.45988673,0.344944686,-0.022451526,0.995898247,0.630166888,0.426997036,0.087901816,0.867538869,0.423348486,0.455093443,-0.012847072,0.734488487,0.647609353,0.392706811,0.153297886,0.607841372,0.419248879,0.43859145,-0.094609872,0.440964431,0.652065098,0.380322009,0.160588354,0.508265078,0.409487873,0.431688786,-0.10613364,0.372279435,0.653419077,0.376609802,0.149266243,0.509830296,0.411038935,0.426294953,-0.124792174,0.374401838,0.649042726,0.381414413,0.148568898,0.502018631,0.416879416,0.428290159,-0.107354045,0.378800631,0.549468696,0.578189194,0.001056856,0.996969521,0.483172178,0.577909052,-0.000880779,0.996988177,0.546308219,0.794923007,-0.043906469,0.943806291,0.488591045,0.785319865,-0.043273643,0.931491077,0.542332768,0.969338059,0.076474138,0.912988663,0.498581469,0.965547323,0.088605613,0.880932152,0.537187934,0.982400298,0.078197747,0.528683245,0.504415035,0.977672219,0.092162654,0.495177746,0.551428139,1.041214585,-0.097232491,0.844379246,0.494492203,1.041805029,-0.071148023,0.8244766
Tadasana,0.511175454,0.255456924,-0.211365581,0.998890817,0.517238855,0.239563793,-0.18756038,0.998133123,0.520960152,0.239050016,-0.187544614,0.997996926,0.524546981,0.2387456,-0.187652439,0.998445809,0.50621587,0.242965922,-0.184819534,0.998249412,0.503208518,0.24475354,-0.184795767,0.998004735,0.500234723,0.246605098,-0.184800044,0.998476923,0.531603098,0.247035727,-0.062547877,0.997908354,0.49736771,0.255406916,-0.046017535,0.997614026,0.521135211,0.267893046,-0.164948165,0.99816066,0.506929576,0.270775765,-0.161269143,0.997727275,0.577398956,0.338304728,-0.003764217,0.997523844,0.459930807,0.344810367,-0.010878095,0.996272862,0.652690351,0.339342862,-0.228997022,0.880194366,0.396242529,0.354379654,-0.214590877,0.760741591,0.631826699,0.243393868,-0.434073508,0.644556999,0.406974554,0.248608202,-0.45338726,0.496106684,0.64885819,0.219057426,-0.484820932,0.548371494,0.407324404,0.219444007,-0.508441091,0.431840628,0.633204639,0.214930758,-0.45562911,0.548295021,0.416145742,0.217585295,-0.483833462,0.433159947,0.647391915,0.224713907,-0.43022424,0.538974047,0.419741958,0.229386851,-0.453081667,0.436366022,0.54991281,0.579569995,-0.011800803,0.997155845,0.482934326,0.578526914,0.011719646,0.997179031,0.546512306,0.795356333,-0.053313155,0.946258068,0.488461107,0.786141694,-0.000538861,0.93317008,0.54273355,0.971387267,0.037317369,0.914363146,0.499334991,0.965874135,0.11336609,0.88160038,0.537409186,0.984958053,0.035348121,0.523958087,0.505465508,0.978337049,0.115731657,0.502756059,0.549133599,1.052075744,-0.141702577,0.848089337,0.49220109,1.046113849,-0.042546947,0.827697217
Tadasana,0.512193918,0.25835076,-0.192064166,0.998998642,0.518763959,0.244101211,-0.159160048,0.998315632,0.522413254,0.243814871,-0.159086868,0.998191535,0.526001334,0.243585989,-0.159097224,0.998596549,0.507384539,0.247013479,-0.159388706,0.998420417,0.503797174,0.248856738,-0.159356937,0.998199463,0.500293851,0.250701219,-0.159315154,0.998625994,0.53265214,0.250976354,-0.019519202,0.998113573,0.4967134,0.260477632,-0.01839599,0.997849822,0.521258712,0.270255744,-0.143395647,0.998339057,0.507202446,0.272812486,-0.143072218,0.997948766,0.575175166,0.336442322,-0.026592046,0.997725785,0.460078329,0.343153656,-0.022813141,0.996589005,0.641523004,0.257633507,-0.328249604,0.891790688,0.395031869,0.273938477,-0.350367755,0.784477174,0.58925283,0.187145457,-0.507931828,0.678184032,0.438634962,0.187745914,-0.569720328,0.545463264,0.568199277,0.165287733,-0.568295419,0.585569203,0.455786943,0.15985617,-0.630325139,0.484157026,0.557915807,0.169214547,-0.530042112,0.584057987,0.464016378,0.164377511,-0.593211949,0.484241992,0.564846337,0.180674791,-0.50220567,0.574114263,0.462056726,0.175814584,-0.56518507,0.486200333,0.55006063,0.579925954,-0.015432181,0.997374415,0.48247537,0.579561949,0.015265062,0.997392237,0.546700716,0.793981791,-0.056564815,0.948405921,0.487992823,0.785168827,-0.007983429,0.934564888,0.544152915,0.971445262,0.045393761,0.916002452,0.498351663,0.966003835,0.11296995,0.879332125,0.537610769,0.985001028,0.04349903,0.516865253,0.504383683,0.978358924,0.11487852,0.499933094,0.546008706,1.051911712,-0.132085621,0.851842582,0.492204845,1.046844006,-0.054584451,0.82867676
Tadasana,0.515767932,0.25777033,-0.133971795,0.999084413,0.520515084,0.244062468,-0.101481162,0.998466015,0.523428321,0.244211718,-0.101429559,0.998346984,0.526483834,0.244490311,-0.101463817,0.998716474,0.511409044,0.245999187,-0.10398984,0.998559415,0.508010268,0.247657865,-0.103960499,0.99835664,0.504432321,0.249385566,-0.103931203,0.99874866,0.532729447,0.252396613,0.031456847,0.998286188,0.501747429,0.259774983,0.021262115,0.998051584,0.522008598,0.270424336,-0.087510847,0.998475075,0.511228919,0.27214393,-0.090584308,0.998121083,0.565161049,0.32712093,0.003458161,0.997865319,0.466107547,0.336872578,0.002280047,0.996721148,0.619829774,0.218433946,-0.183996662,0.901749492,0.402175605,0.232218191,-0.266983926,0.805230021,0.531425536,0.151871204,-0.270325005,0.705951214,0.477065802,0.156626031,-0.424086481,0.587744474,0.516817451,0.132602945,-0.312896788,0.611902773,0.496942043,0.131178841,-0.477737367,0.525871456,0.514190614,0.140184417,-0.326135129,0.608554125,0.500019431,0.138561875,-0.453197479,0.524257123,0.51633811,0.15228501,-0.277406037,0.597952724,0.495898634,0.1504675,-0.423989624,0.525440037,0.54809922,0.579941034,-0.015328676,0.997552097,0.488052368,0.580554187,0.015182024,0.997540653,0.543877006,0.792499006,-0.068933502,0.948227465,0.490067422,0.784422755,-0.01353511,0.92672348,0.543156028,0.971477628,0.037148617,0.913311422,0.500083745,0.964885056,0.110153452,0.867127657,0.537240684,0.984992027,0.035667427,0.512239873,0.50565052,0.977326334,0.112738334,0.491352946,0.544483602,1.051586628,-0.150053069,0.847385406,0.491993338,1.012071371,-0.056708746,0.817905784
Tadasana,0.516109347,0.256934583,-0.080017924,0.999165237,0.521577001,0.243300542,-0.041907571,0.998606622,0.524873435,0.243444547,-0.041840404,0.998493016,0.528285265,0.243733719,-0.041872822,0.998830736,0.511437893,0.245528176,-0.04603377,0.998690844,0.50781858,0.247471422,-0.046025373,0.998504102,0.504083157,0.249080509,-0.046021473,0.998863697,0.534599006,0.252034605,0.109197058,0.998444378,0.501472533,0.258334488,0.091531612,0.998238146,0.522936285,0.269689739,-0.027550947,0.998595893,0.511092544,0.271777123,-0.033137843,0.998282075,0.566531181,0.325072557,0.102136672,0.997900426,0.466787755,0.331085294,0.080314361,0.996853173,0.605419874,0.205343157,-0.044699855,0.910298526,0.407428175,0.212564573,-0.184862867,0.823946834,0.543794811,0.122119993,-0.071425609,0.72835207,0.472187042,0.137608871,-0.202780396,0.623821557,0.534915507,0.108024225,-0.111622654,0.628597498,0.489186943,0.119091362,-0.250775367,0.555616915,0.526983976,0.114886254,-0.086757883,0.623140156,0.497678429,0.124258265,-0.218860671,0.551735997,0.528491378,0.122960813,-0.068500876,0.613390386,0.491867125,0.133973747,-0.199273333,0.553352535,0.548408568,0.57820648,-0.013193396,0.997721314,0.487778991,0.58053726,0.013071762,0.997695744,0.544195533,0.789010823,-0.054591365,0.949685633,0.490101486,0.782544255,-0.016327318,0.924909353,0.543363571,0.969156027,0.064148143,0.913480401,0.500516832,0.963422835,0.108884871,0.863262117,0.537714064,0.98264128,0.064490303,0.509252727,0.50592792,0.975508332,0.111193195,0.484987468,0.544301331,1.048651457,-0.141426653,0.848161101,0.49190408,1.002341509,-0.062684372,0.814495265
Tadasana,0.515906155,0.253142536,0.027223418,0.999227285,0.521377802,0.238958672,0.064368494,0.998725951,0.524623871,0.239065841,0.064361401,0.998613894,0.527999103,0.239175707,0.064237557,0.998930037,0.51131016,0.239818603,0.060834855,0.998795629,0.507625043,0.2406106,0.060790174,0.998614609,0.503827691,0.241074666,0.060780555,0.998956978,0.534095287,0.248562157,0.205917165,0.998578489,0.500979662,0.250394672,0.191312104,0.998390555,0.522468865,0.266767353,0.075843796,0.998664796,0.510931969,0.267934501,0.071132921,0.998370111,0.564251423,0.323928326,0.201524213,0.997812867,0.467906296,0.327377468,0.202423379,0.996507883,0.587441981,0.197984397,0.132326111,0.915231884,0.438882202,0.220352709,0.149574876,0.832392931,0.546405792,0.089703731,0.12959148,0.735842347,0.464663982,0.122283019,0.152199,0.631350815,0.540785372,0.075595878,0.094125755,0.629219532,0.487460524,0.09869013,0.115048155,0.551819324,0.5322119,0.07747364,0.105599366,0.622323751,0.476963848,0.106334761,0.112685457,0.547133923,0.532424033,0.082552813,0.126827806,0.615138054,0.475374937,0.11463359,0.142080143,0.553114951,0.543990254,0.577606142,-0.011856043,0.997870266,0.492737293,0.580334306,0.011814894,0.99779737,0.538573682,0.789301157,-0.064036861,0.945948362,0.495932341,0.785132527,-0.056176923,0.913428605,0.538160324,0.969080389,0.051784433,0.908557951,0.503227592,0.964462817,0.071752287,0.854011834,0.534478843,0.9815557,0.052579015,0.501094818,0.506789982,0.975618064,0.073961362,0.473171532,0.541541219,1.046413779,-0.142684847,0.838951468,0.494520426,1.020910621,-0.109478496,0.803026378
Tadasana,0.515826106,0.251217276,-0.049887735,0.999175251,0.520255148,0.238153353,-0.024291672,0.998749375,0.522593141,0.238085061,-0.02435445,0.998594105,0.525050998,0.237859875,-0.024477461,0.998917937,0.511315286,0.239201754,-0.027018163,0.998775959,0.508189917,0.240003407,-0.027026054,0.998530209,0.50524193,0.240463018,-0.027003616,0.998918951,0.526856542,0.247209594,0.099437997,0.998619139,0.50155139,0.249488965,0.088897929,0.998431504,0.522101998,0.264671177,-0.003808535,0.998550534,0.511711299,0.265542924,-0.007311122,0.998220325,0.548986018,0.317737907,0.116265833,0.99770081,0.496696562,0.326610506,0.109808303,0.996105909,0.546497226,0.190146551,0.047951899,0.915325284,0.500409365,0.212820008,0.03016651,0.825815916,0.518942595,0.082619958,-0.001415565,0.739004791,0.506089866,0.107426181,-0.009545071,0.625797629,0.512298524,0.066590004,-0.047048066,0.63226372,0.512295187,0.083001107,-0.054611307,0.542523742,0.509076953,0.072541349,-0.040823441,0.625302255,0.506913304,0.086059526,-0.061350565,0.537106574,0.508834958,0.075629801,-0.00684905,0.619059086,0.505080342,0.094883651,-0.020145997,0.544658065,0.518530488,0.577579916,-0.003656114,0.997974634,0.510871768,0.579211891,0.003687365,0.997823119,0.53036052,0.791663587,-0.041414559,0.929197252,0.507215738,0.790676892,-0.048676886,0.899705112,0.531041801,0.973437071,0.077884242,0.895841062,0.506328344,0.97078383,0.076166876,0.846485853,0.529475212,0.985464513,0.07981427,0.507128894,0.508719146,0.980224967,0.07895492,0.479481757,0.54351151,1.038347006,-0.081839487,0.819145203,0.496887058,1.01079309,-0.093232803,0.789051712
Tadasana,0.513225675,0.250210136,-0.055231135,0.999138236,0.517128646,0.23810938,-0.026416909,0.998758018,0.519679487,0.23803626,-0.026464289,0.998562753,0.522400022,0.237844795,-0.026575258,0.99890399,0.508744299,0.239089757,-0.026820257,0.998738825,0.505680919,0.239869669,-0.02682285,0.998434126,0.502671361,0.24033387,-0.026826743,0.998866975,0.525848687,0.24727419,0.095461473,0.998629034,0.499274164,0.249498263,0.095162548,0.99843514,0.519329846,0.263423592,-0.011607667,0.998430848,0.508827925,0.264452517,-0.012142691,0.99804467,0.551940799,0.31841135,0.093246505,0.997585416,0.488391459,0.326286286,0.093708441,0.995913267,0.54606235,0.192453206,0.013182017,0.919338822,0.479528815,0.201837048,0.000573438,0.836402118,0.529069126,0.078626193,-0.02335492,0.751853704,0.503566206,0.096841,-0.029756004,0.647149205,0.524298549,0.064474098,-0.067858145,0.645221651,0.508728683,0.06784673,-0.073972508,0.559386015,0.519499838,0.064451836,-0.061379232,0.637910306,0.503055334,0.067735448,-0.07252074,0.552600563,0.51840812,0.069512613,-0.02860653,0.633063257,0.501077771,0.076756597,-0.037642106,0.561014891,0.52707088,0.577831328,-0.006725322,0.998101652,0.508745551,0.579236329,0.006796283,0.997922719,0.532758594,0.789148152,-0.047745753,0.925052702,0.504258752,0.787462294,-0.028493354,0.893473923,0.532332063,0.970133722,0.075003013,0.890389562,0.50597173,0.961185694,0.117130533,0.843190134,0.53005451,0.982093453,0.075889766,0.512213886,0.508208215,0.9709903,0.122243881,0.484000474,0.543655753,1.016486526,-0.094040714,0.808253765,0.494205862,0.989515662,-0.036826212,0.78304112
Tadasana,0.509515882,0.250357956,0.047341395,0.999086976,0.515250564,0.238109261,0.078926995,0.998766541,0.518721104,0.238056809,0.078858659,0.998536944,0.522132874,0.237912104,0.078690663,0.998911321,0.504669547,0.239059761,0.08346568,0.998718023,0.500878274,0.239854798,0.083436459,0.998355627,0.496987343,0.240270317,0.083413415,0.998852789,0.526461065,0.247230008,0.205434367,0.99868077,0.491517931,0.248623103,0.229831904,0.998457015,0.51664722,0.263848275,0.092723176,0.998212337,0.502840638,0.26457274,0.099176064,0.997757196,0.554806948,0.319413632,0.189557657,0.997318745,0.485596359,0.327273548,0.23107478,0.995446622,0.549226224,0.19508113,0.105040312,0.921317101,0.479328454,0.243461326,0.180971265,0.835657775,0.532350659,0.082254216,0.144381315,0.752635837,0.509657383,0.14365004,0.206622571,0.644350767,0.52583313,0.066372164,0.109717607,0.641742468,0.519067049,0.116100937,0.165544838,0.548162639,0.520179331,0.065040708,0.115793385,0.633639395,0.513760865,0.117999919,0.172256798,0.540726602,0.519456446,0.073344469,0.140550226,0.631420314,0.511361778,0.127736583,0.200085759,0.549944758,0.531086147,0.578170717,-0.012612266,0.998238266,0.499090135,0.580905795,0.012829678,0.998057187,0.538222611,0.792639971,-0.075852141,0.927229941,0.498791307,0.790083945,-0.030469742,0.894520283,0.532603621,0.974691451,0.072988026,0.885298312,0.504232049,0.968123138,0.112441823,0.841380894,0.530242622,0.984171093,0.073578462,0.507647038,0.50677675,0.975325346,0.116936803,0.480284274,0.543435454,1.036749482,-0.099842265,0.800084949,0.492143244,1.03364253,-0.044394087,0.77946347
Tadasana,0.50881803,0.250295222,0.138364062,0.999139488,0.514957607,0.238093376,0.169537872,0.998863101,0.518667042,0.238027111,0.169511467,0.998640239,0.522244394,0.237892941,0.169346571,0.998995543,0.503943503,0.239033654,0.171089634,0.998817146,0.500080705,0.239848435,0.171062425,0.998470247,0.496137142,0.240298793,0.171076402,0.998945057,0.526703954,0.247160301,0.285987914,0.99878931,0.490778834,0.248725384,0.296256691,0.998590171,0.516385913,0.263604194,0.18020156,0.998297215,0.501854181,0.264371574,0.182865411,0.9978863,0.555500984,0.318034172,0.272759974,0.997484386,0.481532574,0.32779941,0.280600101,0.995669246,0.552236795,0.185177356,0.201256633,0.917493224,0.475232512,0.282715648,0.285138845,0.828729689,0.530096173,0.082927875,0.28442198,0.736777127,0.505131721,0.212770402,0.372501433,0.619799733,0.522129893,0.069331877,0.257305652,0.622468174,0.513857663,0.192470878,0.344219863,0.520475864,0.517344654,0.068662494,0.261985958,0.613414288,0.513934672,0.193570852,0.349324644,0.512787223,0.517807603,0.075924501,0.280326486,0.614258647,0.511844039,0.200638294,0.369148672,0.523173153,0.534108043,0.574203074,-0.01192792,0.998404086,0.490818918,0.577746153,0.012183199,0.998230219,0.541795611,0.78974849,-0.076688193,0.932377994,0.4912076,0.784981608,-0.035122398,0.898164034,0.535316825,0.974636137,0.067418814,0.888137341,0.499148309,0.962546051,0.121362284,0.841608763,0.532183766,0.984130323,0.071127474,0.501676023,0.503175378,0.972113848,0.128792688,0.473402828,0.543528259,1.026350856,-0.10384959,0.803055286,0.48781386,1.010954618,-0.038549483,0.781413078
Tadasana,0.508843958,0.248008236,0.024019081,0.999179363,0.515013099,0.236576006,0.053732932,0.998915255,0.518767416,0.236687899,0.053700637,0.998696089,0.522562861,0.236788213,0.053571116,0.999033034,0.503775775,0.237462923,0.055714954,0.998888731,0.499760926,0.238369122,0.055739097,0.998570204,0.495658726,0.238926336,0.055754952,0.999018431,0.527606428,0.245854005,0.176369369,0.998833656,0.490397841,0.248108134,0.191016033,0.998710573,0.516476691,0.261107415,0.068063512,0.99834615,0.50194025,0.26199311,0.070595548,0.99800688,0.556906343,0.318886101,0.191008598,0.997575045,0.480615765,0.328203142,0.187633619,0.996027946,0.553421438,0.209218547,0.181822866,0.909135938,0.481175661,0.428120553,0.229312152,0.804822743,0.532225013,0.121771835,0.333971918,0.695312798,0.512566447,0.479855686,0.347714424,0.579021692,0.522301316,0.09742,0.323920995,0.577530622,0.51926291,0.499078453,0.346125215,0.485013872,0.522686124,0.103304826,0.334744126,0.568674266,0.521735132,0.498369336,0.328209311,0.478223413,0.524001777,0.113979101,0.333885908,0.573338211,0.52032125,0.491036803,0.342757881,0.48847425,0.536676824,0.574178576,-0.009717724,0.998530746,0.48721832,0.577768743,0.009978749,0.998359263,0.544252038,0.790273607,-0.074714527,0.934695601,0.488835812,0.785763919,-0.032638364,0.90045917,0.537106991,0.975212157,0.075518213,0.886349857,0.498640388,0.963733137,0.130575702,0.841754317,0.533640146,0.984799504,0.082527645,0.502869546,0.50286293,0.972322106,0.138811082,0.477128297,0.544198155,1.043448687,-0.079590328,0.801098108,0.487006485,1.007192731,-0.02452662,0.781790197
